Link: ;https://www.instagram.com/p/CTCr9VfswAo/
Id/Reply-Id;User;Comment;Date;Likes;Reply To CommentId
24-1;ichbinsophiescholl;@suble301 Häufig nichts gutes, leider.;2021-08-27T06:29:13.000Z;7 likes;24
25;lizstrikesback;So viele wahre Worte. Und heute ist es nicht anders. Unsere Steuergelder gehen auch in Töpfe der Rüstungsindustrie. Niemand möchte Krieg. Niemand! Das sind die Entscheidungen von denen da oben. Die da oben mobilisieren ihr Militär. Wie verrückt, oder? Da werden Menschen aus dem Volk für das Militär ausgebildet, um das durchzusetzen, was die da oben möchten. Kein Bürger möchte dies erleben.. und eigentlich möchte doch niemand freiwillig in einem Krieg sich bekämpfen! Und doch werden diese Entscheidungen getroffen. Wir sind Teil eines Spiels und ich habe Hoffnung, dass sich dies ändert. Jeder Mensch hat das Recht auf körperliche Unversehrtheit und auf Freiheit. Eigentlich sollte eh jeder die gleichen Voraussetzungen haben, meint ihr nicht? Und eigentlich möchten wir doch nur glücklich und zufrieden leben, oder? Warum sind wir denn sonst auf diesem Planeten?;2021-08-26T15:42:28.000Z;11 likes;-
26;darth_vato58;Poor Sophie 😢;2021-08-26T15:40:50.000Z;0;-
27;christine.binggeli;🙌;2021-08-26T15:19:58.000Z;1 like;-
28;jan_gustl_instantsoup;Gerade die kleinsten Geister brauchen den grössten Machtrausch. Wissen ist Macht so soll der oder die Weise behutsam damit umgehen.;2021-08-26T15:18:27.000Z;29 likes;-
28-1;ichbinsophiescholl;@jan_gustl_instantsoup Macht heißt auch Verantwortung, bedacht damit umzugehen.;2021-08-27T06:34:03.000Z;3 likes;28
29;nesrinakbaba;Das man einfach dran beteiligt ist obwohl man da gegen ist. Ich möchte mir gar nicht vorstellen was es bedeutet bei einem Krieg mitzuwirken 😔 das wäre gehen alles wofür ich stehe und lebe;2021-08-26T15:16:13.000Z;19 likes;-
30;commanderklf;Hätte Sophia die Patronen sabotieren können.;2021-08-26T15:12:05.000Z;4 likes;-
30-1;die_aelblerin;@commanderklf Bei sowas musste man immer sehr vorsichtig sein, denn wenn das zu oft passiert, dann wird es ganz schnell auffällig und gerade Sophie im Widerstand, da musste sie ja sowieso schon super vorsichtig sein… Also meistens hat sowas nichts gebracht und nur ganz viele Probleme bereitet, leider :/;2021-08-26T15:16:36.000Z;11 likes;30
30-2;commanderklf;@die_aelblerin Und die Soldaten an der Front hätten auch Probleme. Ein Teufelskreis.;2021-08-26T15:18:04.000Z;3 likes;30
30-3;die_aelblerin;@commanderklf Das kommt noch dazu, genau!;2021-08-26T15:26:42.000Z;4 likes;30
30-4;katharina.helling;"@commanderklf Soweit ich weiß, gibt es keine Belege darüber, dass Sophie, die Produktion der Munition sabotiert hätte… Das erinnert aber an die Diskussion neulich als der Pfarrer da war, wo es darum ging, Kleidung für den Kriegshilfsdienst zu spenden.
Sophie hatte darüber im Winter 41/42 wohl eine sehr hitzige Situation mit Fritz.
Fritz Hartnagel berichtete darüber nach dem Krieg:
„Mehr und mehr musste ich jedoch einsehen, dass ihre Haltung nur konsequent war. Man konnte nur entweder für Hitler oder gegen ihn sein. War man gegen Hitler, dann durfte er diesen Krieg nicht gewinnen, denn nur eine militärische Niederlage konnte ihn beseitigen. Das hieß wiederum: Alles, was dem so genannten Feind nützte und uns Deutschen schadete, das allein konnte uns in die Freiheit bringen.“ - Sophie sei seiner Aussage nach grds kein kalt berechnender Mensch gewesen sei, sondern konnte sehr gefühlvoll sein, dieses Gespräch war aber für ihn ein Beispiel, welches zeigte, „mit welch scharfem Verstand (Sophie) und mit welch logischer Konsequenz sie die Dinge zu Ende dachte.“ (aus Vinke, Hoffentlich schreibst recht bald, S. 183f)";2021-08-26T15:43:29.000Z;11 likes;30
30-5;commanderklf;@zuagroastebayrischeschwaebin Danke. Denke viel darüber nach wie ich mich verhalten hätte, damals, so jung. Voller Werte, Idealismus.;2021-08-26T15:47:13.000Z;5 likes;30
30-6;katharina.helling;@commanderklf ich auch, ich weiß nicht, ob ich den Mut gehabt hätte und diese Geradlinigkeit. Gerade bei solchen Fragen… Die ja tatsächlich nicht einfach zu beantworten sind.;2021-08-26T16:26:18.000Z;7 likes;30
31;prinzessin_uffm_bersch;Es trifft sich leider immer wieder so: Gelankt ein kleiner Geist an Macht oder Einfluss, leiden andere darunter. Das kommt gar nicht mal so selten vor...;2021-08-26T15:09:12.000Z;7 likes;-
32;peanuts_and_brokkoli;Ich bekomme Gänsehaut, wenn ich mir vorstelle, ich wäre an Deiner Stelle 😢Und ich habe mich in meiner Lehrzeit beschwert, weil ich morgens den Müll trennen musste....;2021-08-26T15:05:52.000Z;4 likes;-
