Link: ;https://www.instagram.com/p/CYO83Bro6IT/
Id/Reply-Id;User;Comment;Date;Likes;Reply To CommentId
1;ria_papillon;Geht es nur mir so oder sind die Untertitel nicht komplett lesbar?😢;2022-01-07T11:49:01.000Z;1 like;-
2;heikefranz5;"Und ja, der Fritz und alle ""hören & bzw lesen"" das ""Geschnulze"". Und soll ich dir was sagen liebe Sophie: richtig so! Liebe ist schnulzig, brav, böse, alles! 👏";2022-01-02T23:13:24.000Z;0;-
3;heikefranz5;"🙌vielen Dank für die Einblicke und Eindrücke. 👏 vieles ist schon in Vergessenheit geraten. Auch, einen Karpfen auszunehmen 😮. Ich habe damals viel gelernt (""das ist die Schwimmblase"") 😶 euch alles Gute! LG von einerheike";2022-01-02T23:06:24.000Z;3 likes;-
4;michaela_hanauer;Ganz schön liebes Angebot von Inge!;2022-01-02T22:28:53.000Z;2 likes;-
5;mheckmann58;Dr;2022-01-02T19:27:35.000Z;0;-
6;jessiefuchs1806;Stell dir vor es ist Krieg und keiner geht hin...;2022-01-02T19:00:42.000Z;2 likes;-
7;holgergladitzsch;Meine Daumen sind gedrückt. Aber solange die USA und Großbritannien nicht aktiv auf dem europäischen Festland die Sowjetunion unterstützen habe ich da so meine Zweifel;2022-01-02T16:52:52.000Z;1 like;-
8;nadja1205;Ich bin schon jetzt traurig wenn ich an die kommenden Wochen mit euch denke. 😪 DANKE für das grandiose und bewegende Projekt. 🙏;2022-01-02T16:37:03.000Z;14 likes;-
